,question,label
681,Use long division to find the quotient and remainder (if any) when the polynomial is divided by the polynomial Mul(Pow(Add(Symbol(x)Mul(Integer(-(d))Integer((d))))Integer(-(d)))Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d))))),polynomials
682,Use long division to find the quotient and remainder (if any) when the polynomial is divided by the polynomial Mul(Pow(Add(Symbol(x)Integer((d)))Integer(-(d)))Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d))))),polynomials
683,Use long division to find the quotient and remainder (if any) when the polynomial is divided by the polynomial Mul(Pow(Add(Symbol(x)Integer((d)))Integer(-(d)))Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d)))),polynomials
684,Use long division to find the quotient and remainder (if any) when the polynomial is divided by the polynomial Mul(Pow(Add(Symbol(x)Integer((d)))Integer(-(d)))Add(Pow(Symbol(x)Integer((d)))Pow(Symbol(x)Integer((d)))Symbol(x)Integer((d)))),polynomials
685,Use long division to find the quotient and remainder (if any) when the polynomial is divided by the polynomial Mul(Pow(Add(Symbol(x)Integer((d)))Integer(-(d)))Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d)))),polynomials
686,Use long division to find the quotient and remainder (if any) when the polynomial is divided by the polynomial Mul(Pow(Add(Symbol(x)Mul(Integer(-(d))Integer((d))))Integer(-(d)))Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d))))),polynomials
687,Using synthetic division find the quotient and remainder (if any) when the polynomial is divided by the polynomial Mul(Pow(Add(Symbol(x)Integer((d)))Integer(-(d)))Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d)))),polynomials
688,Using synthetic division find the quotient and remainder (if any) when the polynomial is divided by the polynomial Mul(Pow(Add(Symbol(x)Integer((d)))Integer(-(d)))Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Integer((d)))),polynomials
689,Using synthetic division find the quotient and remainder (if any) when the polynomial is divided by the polynomial Mul(Pow(Add(Symbol(x)Integer((d)))Integer(-(d)))Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Integer((d)))),polynomials
690,Using synthetic division find the quotient and remainder (if any) when the polynomial is divided by the polynomial Mul(Pow(Add(Symbol(x)Integer((d)))Integer(-(d)))Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Integer((d)))),polynomials
691,Using synthetic division find the quotient and remainder (if any) when the polynomial is divided by the polynomial Mul(Pow(Add(Symbol(x)Mul(Integer(-(d))Integer((d))))Integer(-(d)))Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Integer((d)))),polynomials
692,Using synthetic division find the quotient and remainder (if any) when the polynomial is divided by the polynomial Mul(Pow(Add(Symbol(x)Mul(Integer(-(d))Integer((d))))Integer(-(d)))Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Symbol(x)Integer((d)))),polynomials
693,Using synthetic division find the quotient and remainder (if any) when the polynomial is divided by the polynomial Mul(Pow(Add(Symbol(x)Mul(Integer(-(d))Integer((d))))Integer(-(d)))Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d))))),polynomials
694,Using synthetic division find the quotient and remainder (if any) when the polynomial is divided by the polynomial Mul(Pow(Add(Symbol(x)Mul(Integer(-(d))Integer((d))))Integer(-(d)))Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Integer((d))))),polynomials
695,Using synthetic division find the quotient and remainder (if any) when the polynomial is divided by the polynomial Mul(Pow(Add(Symbol(x)Integer((d)))Integer(-(d)))Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Symbol(x))Mul(Integer(-(d))Integer((d))))),polynomials
696,Using synthetic division find the quotient and remainder (if any) when the polynomial is divided by the polynomial Mul(Pow(Add(Symbol(x)Mul(Integer(-(d))Integer((d))))Integer(-(d)))Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d)))),polynomials
697,Using synthetic division find the quotient and remainder (if any) Mul(Pow(Add(Symbol(x)Integer((d)))Integer(-(d)))Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d))))),polynomials
698,Using synthetic division find the quotient and remainder (if any) Mul(Pow(Add(Symbol(x)Mul(Integer(-(d))Integer((d))))Integer(-(d)))Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Integer((d)))),polynomials
699,Using synthetic division find the quotient and remainder (if any) Mul(Pow(Add(Symbol(x)Mul(Integer(-(d))Integer((d))))Integer(-(d)))Add(Mul(Integer(-(d))Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d))))),polynomials
700,Using synthetic division find the quotient and remainder (if any) Mul(Pow(Add(Symbol(x)Mul(Integer(-(d))Integer((d))))Integer(-(d)))Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x))))),polynomials
701,Using synthetic division find the quotient and remainder (if any) Mul(Pow(Add(Symbol(x)Mul(Integer(-(d))Integer((d))))Integer(-(d)))Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Integer((d)))),polynomials
702,Using synthetic division find the quotient and remainder (if any) Mul(Pow(Add(Mul(Integer((d))Symbol(x))Integer((d)))Integer(-(d)))Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Symbol(x)Integer((d)))),polynomials
703,Using synthetic division find the quotient and remainder (if any) Mul(Pow(Add(Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d))))Integer(-(d)))Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Integer((d)))),polynomials
704,Using synthetic division find the quotient and remainder (if any) Mul(Pow(Mul(Add(Symbol(x)Integer((d)))Add(Symbol(x)Mul(Integer(-(d))Integer((d)))))Integer(-(d)))Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Symbol(x)Integer((d)))),polynomials
705,Using synthetic division find the quotient and remainder (if any) Mul(Pow(Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Symbol(x))Mul(Integer(-(d))Integer((d))))Integer(-(d)))Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d))))) hint factor the divisor first,polynomials
706,Using synthetic division find the quotient and remainder (if any) Mul(Pow(Add(Mul(Integer(-(d))Symbol(x))Symbol(x))Integer(-(d)))Add(Mul(Integer(-(d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Symbol(x)Pow(Symbol(x)Integer((d)))))Mul(Symbol(x)Symbol(x))Pow(Symbol(x)Integer((d)))Integer((d)))),polynomials
707,Find the remainder when f(x) Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))) is divided by Add(Symbol(x)Mul(Integer(-(d))Integer((d)))),polynomials
708,Find the remainder when g(x) Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))) is divided by Add(Symbol(x)Integer((d))),polynomials
709,Find the remainder when h(x) Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Integer((d)))) is divided by Add(Symbol(x)Integer((d))),polynomials
710,Find the remainder when f(x) Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Integer((d)))) is divided by Add(Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))),polynomials
711,Use the remainder theorem to find the remainder when the first expression (polynomial) is divided by the second expression (binomial) Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))) Add(Symbol(x)Mul(Integer(-(d))Integer((d)))),polynomials
712,Use the remainder theorem to find the remainder when the first expression (polynomial) is divided by the second expression (binomial) Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))) Add(Symbol(x)Integer((d))),polynomials
713,Use the remainder theorem to find the remainder when the first expression (polynomial) is divided by the second expression (binomial) Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))) Add(Symbol(x)Mul(Integer(-(d))Integer((d)))),polynomials
714,Use the remainder theorem to find the remainder when the first expression (polynomial) is divided by the second expression (binomial) Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Integer((d))) Add(Symbol(x)Integer((d))),polynomials
715,Use the remainder theorem to find the remainder when the first expression (polynomial) is divided by the second expression (binomial) Add(Mul(Integer(-(d))Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Integer((d))) Add(Symbol(x)Integer((d))),polynomials
716,Use the remainder theorem to find the remainder when the first expression (polynomial) is divided by the second expression (binomial) Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Integer((d))) Add(Symbol(x)Integer((d))),polynomials
717,Use the remainder theorem to find the remainder when the first expression (polynomial) is divided by the second expression (binomial) Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Integer((d))) Add(Symbol(x)Integer((d))),polynomials
718,Use the remainder theorem to find the remainder when the first expression (polynomial) is divided by the second expression (binomial) Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Integer((d))) Add(Symbol(x)Integer((d))),polynomials
719,Use the remainder theorem to find the remainder when the first expression (polynomial) is divided by the second expression (binomial) Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))) Add(Symbol(x)Integer((d))),polynomials
720,Use the remainder theorem to find the remainder when the first expression (polynomial) is divided by the second expression (binomial) Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Integer((d))) Add(Symbol(x)Integer((d))),polynomials
721,Use the remainder theorem to find the remainder when the first expression (polynomial) is divided by the second expression (binomial) Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))) Add(Symbol(x)Mul(Integer(-(d))Integer((d)))),polynomials
722,Use the remainder theorem to find the remainder when the first expression (polynomial) is divided by the second expression (binomial) Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))) Add(Symbol(x)Mul(Integer(-(d))Integer((d)))),polynomials
723,Use the remainder theorem to find the remainder when the first expression (polynomial) is divided by the second expression (binomial) Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))) Add(Symbol(x)Mul(Integer(-(d))Integer((d)))),polynomials
724,Use the remainder theorem to find the remainder when the first expression (polynomial) is divided by the second expression (binomial) Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))) Add(Symbol(x)Integer((d))),polynomials
725,Use the remainder theorem to find the remainder when the first expression (polynomial) is divided by the second expression (binomial) Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Symbol(x)Mul(Integer(-(d))Integer((d)))) Add(Symbol(x)Integer((d))),polynomials
726,Use the remainder theorem to find the remainder when the first expression (polynomial) is divided by the second expression (binomial) Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))) Add(Symbol(x)Mul(Integer(-(d))Integer((d)))),polynomials
727,Use the remainder theorem to find the remainder when the first expression (polynomial) is divided by the second expression (binomial) Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Integer((d))) Add(Symbol(x)Mul(Integer(-(d))Integer((d)))),polynomials
728,Use the remainder theorem to find the remainder when the first expression (polynomial) is divided by the second expression (binomial) Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Symbol(x))Integer((d))) Add(Symbol(x)Mul(Integer(-(d))Integer((d)))),polynomials
729,Use the remainder theorem to find the remainder when the first expression (polynomial) is divided by the second expression (binomial) Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))) Add(Symbol(x)Mul(Integer(-(d))Integer((d)))),polynomials
730,Use the remainder theorem to find the remainder when the first expression (polynomial) is divided by the second expression (binomial) Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))) Add(Symbol(x)Mul(Integer(-(d))Integer((d)))),polynomials
731,Determine if the binomial is Symbol(x) factor of the given polynomial Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))) Add(Symbol(x)Mul(Integer(-(d))Integer((d)))),polynomials
732,Determine if the binomial is Symbol(x) factor of the given polynomial Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Integer((d))) Add(Symbol(x)Integer((d))),polynomials
733,Determine if the binomial is Symbol(x) factor of the given polynomial Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))) Add(Symbol(x)Mul(Integer(-(d))Integer((d)))),polynomials
734,Determine if the binomial is Symbol(x) factor of the given polynomial Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Integer((d)))) Add(Symbol(x)Integer((d))),polynomials
735,Determine if the binomial is Symbol(x) factor of the given polynomial Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Integer((d))) Add(Symbol(x)Mul(Integer(-(d))Integer((d)))),polynomials
736,Determine if the binomial is Symbol(x) factor of the given polynomial Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))) Add(Symbol(x)Mul(Integer(-(d))Integer((d)))),polynomials
737,Determine if the binomial is Symbol(x) factor of the given polynomial Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))) Add(Symbol(x)Integer((d))),polynomials
738,Determine if the binomial is Symbol(x) factor of the given polynomial Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))) Add(Symbol(x)Mul(Integer(-(d))Integer((d)))),polynomials
739,Determine if the binomial is Symbol(x) factor of the given polynomial Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Integer((d))) Add(Symbol(x)Integer((d))),polynomials
740,Determine if the binomial is Symbol(x) factor of the given polynomial Add(Mul(Integer(-(d))Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Integer((d))) Add(Symbol(x)Integer((d))),polynomials
741,Determine if the binomial is Symbol(x) factor of the given polynomial Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Integer((d))) Add(Symbol(x)Integer((d))),polynomials
742,Determine if the binomial is Symbol(x) factor of the given polynomial Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Integer((d))) Add(Symbol(x)Integer((d))),polynomials
743,Determine if the binomial is Symbol(x) factor of the given polynomial Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Integer((d))) Add(Symbol(x)Integer((d))),polynomials
